dc (V),id@Vgs 0.25  (A),id@Vgs 0.251  (A),id@Vgs 0.252  (A),id@Vgs 0.253  (A),id@Vgs 0.254  (A),id@Vgs 0.255  (A),id@Vgs 0.256  (A),id@Vgs 0.257  (A),id@Vgs 0.258  (A),id@Vgs 0.259  (A),id@Vgs 0.26  (A),id@Vgs 0.261  (A),id@Vgs 0.262  (A),id@Vgs 0.263  (A),id@Vgs 0.264  (A),id@Vgs 0.265  (A),id@Vgs 0.266  (A),id@Vgs 0.267  (A),id@Vgs 0.268  (A),id@Vgs 0.269  (A),id@Vgs 0.27  (A),id@Vgs 0.271  (A),id@Vgs 0.272  (A),id@Vgs 0.273  (A),id@Vgs 0.274  (A),id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A),id@Vgs 0.326  (A),id@Vgs 0.327  (A),id@Vgs 0.328  (A),id@Vgs 0.329  (A),id@Vgs 0.33  (A)
548E-3,13.525179E-6,13.950755E-6,14.389070E-6,14.840470E-6,15.305306E-6,15.783937E-6,16.276729E-6,16.784057E-6,17.306301E-6,17.843851E-6,18.397104E-6,18.966464E-6,19.552342E-6,20.155160E-6,20.775345E-6,21.413331E-6,22.069562E-6,22.744489E-6,23.438570E-6,24.152271E-6,24.886068E-6,25.640440E-6,26.415878E-6,27.212878E-6,28.031946E-6,28.873593E-6,29.738338E-6,30.626710E-6,31.539241E-6,32.476474E-6,33.438957E-6,34.427246E-6,35.441903E-6,36.483499E-6,37.552610E-6,38.649818E-6,39.775714E-6,40.930893E-6,42.115957E-6,43.331515E-6,44.578182E-6,45.856576E-6,47.167325E-6,48.511059E-6,49.888416E-6,51.300037E-6,52.746569E-6,54.228663E-6,55.746978E-6,57.302172E-6,58.894913E-6,60.525868E-6,62.195712E-6,63.905121E-6,65.654777E-6,67.445363E-6,69.277566E-6,71.152077E-6,73.069589E-6,75.030797E-6,77.036399E-6,79.087096E-6,81.183590E-6,83.326585E-6,85.516787E-6,87.754902E-6,90.041640E-6,92.377709E-6,94.763821E-6,97.200686E-6,99.689016E-6,102.22952E-6,104.82292E-6,107.46991E-6,110.17122E-6,112.92755E-6,115.73962E-6,118.60813E-6,121.53380E-6,124.51732E-6,127.55942E-6
550E-3,13.545236E-6,13.971417E-6,14.410354E-6,14.862393E-6,15.327885E-6,15.807190E-6,16.300675E-6,16.808714E-6,17.331688E-6,17.869988E-6,18.424010E-6,18.994160E-6,19.580849E-6,20.184498E-6,20.805536E-6,21.444397E-6,22.101525E-6,22.777372E-6,23.472396E-6,24.187065E-6,24.921852E-6,25.677239E-6,26.453717E-6,27.251784E-6,28.071942E-6,28.914707E-6,29.780596E-6,30.670139E-6,31.583868E-6,32.522327E-6,33.486065E-6,34.475637E-6,35.491607E-6,36.534544E-6,37.605027E-6,38.703637E-6,39.830965E-6,40.987608E-6,42.174167E-6,43.391252E-6,44.639478E-6,45.919464E-6,47.231838E-6,48.577230E-6,49.956279E-6,51.369625E-6,52.817917E-6,54.301807E-6,55.821951E-6,57.379011E-6,58.973652E-6,60.606544E-6,62.278361E-6,63.989779E-6,65.741481E-6,67.534150E-6,69.368474E-6,71.245143E-6,73.164850E-6,75.128292E-6,77.136167E-6,79.189174E-6,81.288017E-6,83.433400E-6,85.626028E-6,87.866610E-6,90.155853E-6,92.494468E-6,94.883164E-6,97.322653E-6,99.813648E-6,102.35686E-6,104.95300E-6,107.60278E-6,110.30691E-6,113.06611E-6,115.88109E-6,118.75254E-6,121.68120E-6,124.66775E-6,127.71292E-6
552E-3,13.565311E-6,13.992097E-6,14.431657E-6,14.884335E-6,15.350484E-6,15.830464E-6,16.324642E-6,16.833392E-6,17.357097E-6,17.896147E-6,18.450940E-6,19.021880E-6,19.609380E-6,20.213861E-6,20.835753E-6,21.475489E-6,22.133515E-6,22.810283E-6,23.506251E-6,24.221887E-6,24.957665E-6,25.714069E-6,26.491588E-6,27.290720E-6,28.111971E-6,28.955853E-6,29.822888E-6,30.713602E-6,31.628530E-6,32.568216E-6,33.533209E-6,34.524065E-6,35.541348E-6,36.585628E-6,37.657483E-6,38.757496E-6,39.886257E-6,41.044364E-6,42.232420E-6,43.451033E-6,44.700818E-6,45.982397E-6,47.296396E-6,48.643448E-6,50.024188E-6,51.439262E-6,52.889314E-6,54.375000E-6,55.896974E-6,57.455900E-6,59.052442E-6,60.687272E-6,62.361062E-6,64.074491E-6,65.828239E-6,67.622992E-6,69.459437E-6,71.338264E-6,73.260168E-6,75.225844E-6,77.235992E-6,79.291310E-6,81.392503E-6,83.540274E-6,85.735330E-6,87.978378E-6,90.270127E-6,92.611288E-6,95.002569E-6,97.444684E-6,99.938343E-6,102.48426E-6,105.08314E-6,107.73571E-6,110.44267E-6,113.20473E-6,116.02261E-6,118.89702E-6,121.82866E-6,124.81825E-6,127.86648E-6
554E-3,13.585404E-6,14.012796E-6,14.452979E-6,14.906297E-6,15.373104E-6,15.853759E-6,16.348630E-6,16.858093E-6,17.382529E-6,17.922330E-6,18.477893E-6,19.049624E-6,19.637936E-6,20.243250E-6,20.865995E-6,21.506608E-6,22.165533E-6,22.843221E-6,23.540134E-6,24.256738E-6,24.993508E-6,25.750929E-6,26.529489E-6,27.329688E-6,28.152032E-6,28.997033E-6,29.865213E-6,30.757099E-6,31.673228E-6,32.614141E-6,33.580390E-6,34.572531E-6,35.591127E-6,36.636750E-6,37.709978E-6,38.811395E-6,39.941590E-6,41.101163E-6,42.290715E-6,43.510856E-6,44.762202E-6,46.045375E-6,47.361000E-6,48.709711E-6,50.092145E-6,51.508945E-6,52.960760E-6,54.448241E-6,55.972047E-6,57.532839E-6,59.131284E-6,60.768051E-6,62.443816E-6,64.159255E-6,65.915051E-6,67.711889E-6,69.550455E-6,71.431442E-6,73.355543E-6,75.323454E-6,77.335875E-6,79.393505E-6,81.497048E-6,83.647208E-6,85.844692E-6,88.090208E-6,90.384463E-6,92.728170E-6,95.122037E-6,97.566777E-6,100.06310E-6,102.61172E-6,105.21335E-6,107.86871E-6,110.57849E-6,113.34342E-6,116.16421E-6,119.04156E-6,121.97619E-6,124.96881E-6,128.02011E-6
556E-3,13.605516E-6,14.033514E-6,14.474320E-6,14.928279E-6,15.395743E-6,15.877074E-6,16.372639E-6,16.882815E-6,17.407983E-6,17.948535E-6,18.504869E-6,19.077392E-6,19.666516E-6,20.272663E-6,20.896263E-6,21.537753E-6,22.197577E-6,22.876187E-6,23.574045E-6,24.291618E-6,25.029381E-6,25.787819E-6,26.567422E-6,27.368688E-6,28.192125E-6,29.038246E-6,29.907571E-6,30.800631E-6,31.717960E-6,32.660102E-6,33.627607E-6,34.621033E-6,35.640944E-6,36.687912E-6,37.762513E-6,38.865334E-6,39.996964E-6,41.158003E-6,42.349052E-6,43.570723E-6,44.823631E-6,46.108397E-6,47.425649E-6,48.776021E-6,50.160149E-6,51.578677E-6,53.032254E-6,54.521532E-6,56.047170E-6,57.609830E-6,59.210177E-6,60.848883E-6,62.526623E-6,64.244074E-6,66.001918E-6,67.800840E-6,69.641529E-6,71.524676E-6,73.450975E-6,75.421122E-6,77.435816E-6,79.495758E-6,81.601652E-6,83.754202E-6,85.954115E-6,88.202098E-6,90.498861E-6,92.845114E-6,95.241567E-6,97.688933E-6,100.18792E-6,102.73925E-6,105.34363E-6,108.00177E-6,110.71438E-6,113.48218E-6,116.30587E-6,119.18617E-6,122.12379E-6,125.11943E-6,128.17380E-6
558E-3,13.625645E-6,14.054251E-6,14.495681E-6,14.950280E-6,15.418403E-6,15.900410E-6,16.396670E-6,16.907559E-6,17.433460E-6,17.974763E-6,18.531869E-6,19.105184E-6,19.695121E-6,20.302102E-6,20.926558E-6,21.568925E-6,22.229648E-6,22.909181E-6,23.607985E-6,24.326527E-6,25.065284E-6,25.824739E-6,26.605385E-6,27.407720E-6,28.232251E-6,29.079491E-6,29.949964E-6,30.844197E-6,31.762728E-6,32.706099E-6,33.674862E-6,34.669574E-6,35.690800E-6,36.739112E-6,37.815088E-6,38.919314E-6,40.052380E-6,41.214885E-6,42.407432E-6,43.630633E-6,44.885103E-6,46.171464E-6,47.490345E-6,48.842377E-6,50.228200E-6,51.648457E-6,53.103797E-6,54.594873E-6,56.122343E-6,57.686871E-6,59.289122E-6,60.929768E-6,62.609483E-6,64.328946E-6,66.088839E-6,67.889847E-6,69.732660E-6,71.617967E-6,73.546464E-6,75.518847E-6,77.535816E-6,79.598071E-6,81.706317E-6,83.861257E-6,86.063599E-6,88.314050E-6,90.613321E-6,92.962121E-6,95.361161E-6,97.811153E-6,100.31281E-6,102.86684E-6,105.47397E-6,108.13489E-6,110.85033E-6,113.62100E-6,116.44760E-6,119.33085E-6,122.27145E-6,125.27012E-6,128.32757E-6
560E-3,13.645794E-6,14.075007E-6,14.517061E-6,14.972302E-6,15.441083E-6,15.923767E-6,16.420723E-6,16.932325E-6,17.458959E-6,18.001015E-6,18.558893E-6,19.133000E-6,19.723750E-6,20.331566E-6,20.956878E-6,21.600123E-6,22.261747E-6,22.942203E-6,23.641953E-6,24.361465E-6,25.101216E-6,25.861691E-6,26.643380E-6,27.446783E-6,28.272409E-6,29.120770E-6,29.992390E-6,30.887798E-6,31.807531E-6,32.752132E-6,33.722153E-6,34.718152E-6,35.740694E-6,36.790351E-6,37.867703E-6,38.973334E-6,40.107836E-6,41.271809E-6,42.465855E-6,43.690587E-6,44.946620E-6,46.234577E-6,47.555086E-6,48.908780E-6,50.296298E-6,51.718285E-6,53.175389E-6,54.668263E-6,56.197567E-6,57.763963E-6,59.368119E-6,61.010705E-6,62.692397E-6,64.413873E-6,66.175815E-6,67.978910E-6,69.823846E-6,71.711315E-6,73.642011E-6,75.616631E-6,77.635875E-6,79.700444E-6,81.811041E-6,83.968372E-6,86.173144E-6,88.426065E-6,90.727843E-6,93.079191E-6,95.480818E-6,97.933437E-6,100.43776E-6,102.99450E-6,105.60437E-6,108.26808E-6,110.98635E-6,113.75988E-6,116.58939E-6,119.47559E-6,122.41918E-6,125.42089E-6,128.48140E-6
562E-3,13.665960E-6,14.095781E-6,14.538460E-6,14.994343E-6,15.463784E-6,15.947146E-6,16.444796E-6,16.957113E-6,17.484480E-6,18.027290E-6,18.585941E-6,19.160841E-6,19.752405E-6,20.361056E-6,20.987224E-6,21.631348E-6,22.293873E-6,22.975253E-6,23.675950E-6,24.396433E-6,25.137179E-6,25.898672E-6,26.681406E-6,27.485879E-6,28.312600E-6,29.162083E-6,30.034851E-6,30.931434E-6,31.852369E-6,32.798201E-6,33.769481E-6,34.766767E-6,35.790626E-6,36.841630E-6,37.920357E-6,39.027395E-6,40.163335E-6,41.328775E-6,42.524322E-6,43.750585E-6,45.008182E-6,46.297735E-6,47.619873E-6,48.975230E-6,50.364444E-6,51.788161E-6,53.247030E-6,54.741704E-6,56.272842E-6,57.841108E-6,59.447168E-6,61.091695E-6,62.775364E-6,64.498853E-6,66.262846E-6,68.068029E-6,69.915089E-6,71.804720E-6,73.737616E-6,75.714474E-6,77.735993E-6,79.802876E-6,81.915826E-6,84.075549E-6,86.282751E-6,88.538141E-6,90.842428E-6,93.196324E-6,95.600539E-6,98.055786E-6,100.56278E-6,103.12222E-6,105.73484E-6,108.40134E-6,111.12243E-6,113.89883E-6,116.73125E-6,119.62040E-6,122.56698E-6,125.57171E-6,128.63530E-6
564E-3,13.686145E-6,14.116575E-6,14.559879E-6,15.016404E-6,15.486505E-6,15.970545E-6,16.468892E-6,16.981923E-6,17.510024E-6,18.053587E-6,18.613012E-6,19.188706E-6,19.781085E-6,20.390571E-6,21.017597E-6,21.662600E-6,22.326026E-6,23.008331E-6,23.709976E-6,24.431430E-6,25.173171E-6,25.935685E-6,26.719463E-6,27.525007E-6,28.352824E-6,29.203429E-6,30.077346E-6,30.975105E-6,31.897244E-6,32.844307E-6,33.816846E-6,34.815421E-6,35.840597E-6,36.892948E-6,37.973052E-6,39.081497E-6,40.218875E-6,41.385784E-6,42.582831E-6,43.810626E-6,45.069788E-6,46.360938E-6,47.684706E-6,49.041727E-6,50.432638E-6,51.858086E-6,53.318720E-6,54.815194E-6,56.348167E-6,57.918303E-6,59.526270E-6,61.172738E-6,62.858385E-6,64.583889E-6,66.349933E-6,68.157203E-6,70.006389E-6,71.898183E-6,73.833279E-6,75.812375E-6,77.836171E-6,79.905369E-6,82.020672E-6,84.182787E-6,86.392420E-6,88.650280E-6,90.957077E-6,93.313521E-6,95.720324E-6,98.178199E-6,100.68786E-6,103.25001E-6,105.86538E-6,108.53466E-6,111.25859E-6,114.03785E-6,116.87318E-6,119.76528E-6,122.71485E-6,125.72261E-6,128.78927E-6
566E-3,13.706349E-6,14.137388E-6,14.581317E-6,15.038485E-6,15.509247E-6,15.993965E-6,16.493009E-6,17.006756E-6,17.535592E-6,18.079909E-6,18.640107E-6,19.216596E-6,19.809790E-6,20.420112E-6,21.047996E-6,21.693878E-6,22.358207E-6,23.041437E-6,23.744030E-6,24.466457E-6,25.209194E-6,25.972728E-6,26.757552E-6,27.564167E-6,28.393080E-6,29.244809E-6,30.119875E-6,31.018811E-6,31.942154E-6,32.890449E-6,33.864248E-6,34.864112E-6,35.890607E-6,36.944305E-6,38.025787E-6,39.135640E-6,40.274456E-6,41.442836E-6,42.641384E-6,43.870712E-6,45.131439E-6,46.424187E-6,47.749586E-6,49.108271E-6,50.500880E-6,51.928060E-6,53.390460E-6,54.888735E-6,56.423544E-6,57.995551E-6,59.605424E-6,61.253835E-6,62.941460E-6,64.668979E-6,66.437075E-6,68.246434E-6,70.097746E-6,71.991703E-6,73.929000E-6,75.910335E-6,77.936408E-6,80.007921E-6,82.125579E-6,84.290086E-6,86.502151E-6,88.762481E-6,91.071788E-6,93.430782E-6,95.840174E-6,98.300677E-6,100.81300E-6,103.37787E-6,105.99598E-6,108.66805E-6,111.39480E-6,114.17694E-6,117.01518E-6,119.91022E-6,122.86279E-6,125.87358E-6,128.94330E-6
568E-3,13.726571E-6,14.158219E-6,14.602775E-6,15.060587E-6,15.532009E-6,16.017406E-6,16.517147E-6,17.031610E-6,17.561181E-6,18.106253E-6,18.667226E-6,19.244510E-6,19.838519E-6,20.449679E-6,21.078421E-6,21.725184E-6,22.390416E-6,23.074572E-6,23.778114E-6,24.501513E-6,25.245247E-6,26.009802E-6,26.795673E-6,27.603359E-6,28.433370E-6,29.286222E-6,30.162439E-6,31.062552E-6,31.987100E-6,32.936628E-6,33.911688E-6,34.912842E-6,35.940655E-6,36.995702E-6,38.078563E-6,39.189824E-6,40.330080E-6,41.499930E-6,42.699980E-6,43.930842E-6,45.193135E-6,46.487482E-6,47.814513E-6,49.174862E-6,50.569170E-6,51.998083E-6,53.462250E-6,54.962326E-6,56.498972E-6,58.072850E-6,59.684631E-6,61.334985E-6,63.024590E-6,64.754125E-6,66.524273E-6,68.335721E-6,70.189160E-6,72.085281E-6,74.024780E-6,76.008355E-6,78.036705E-6,80.110535E-6,82.230547E-6,84.397447E-6,86.611944E-6,88.874746E-6,91.186563E-6,93.548107E-6,95.960088E-6,98.423220E-6,100.93822E-6,103.50579E-6,106.12665E-6,108.80151E-6,111.53109E-6,114.31610E-6,117.15724E-6,120.05524E-6,123.01079E-6,126.02461E-6,129.09741E-6
570E-3,13.746812E-6,14.179070E-6,14.624253E-6,15.082708E-6,15.554793E-6,16.040869E-6,16.541308E-6,17.056487E-6,17.586794E-6,18.132621E-6,18.694370E-6,19.272448E-6,19.867274E-6,20.479272E-6,21.108873E-6,21.756517E-6,22.422652E-6,23.107734E-6,23.812226E-6,24.536598E-6,25.281330E-6,26.046908E-6,26.833825E-6,27.642583E-6,28.473693E-6,29.327669E-6,30.205037E-6,31.106329E-6,32.032082E-6,32.982843E-6,33.959166E-6,34.961610E-6,35.990743E-6,37.047139E-6,38.131379E-6,39.244050E-6,40.385746E-6,41.557067E-6,42.758620E-6,43.991017E-6,45.254877E-6,46.550823E-6,47.879486E-6,49.241501E-6,50.637509E-6,52.068155E-6,53.534089E-6,55.035968E-6,56.574451E-6,58.150202E-6,59.763891E-6,61.416189E-6,63.107774E-6,64.839325E-6,66.611527E-6,68.425065E-6,70.280631E-6,72.178917E-6,74.120618E-6,76.106434E-6,78.137063E-6,80.213209E-6,82.335576E-6,84.504871E-6,86.721800E-6,88.987074E-6,91.301402E-6,93.665496E-6,96.080067E-6,98.545829E-6,101.06349E-6,103.63377E-6,106.25738E-6,108.93504E-6,111.66744E-6,114.45532E-6,117.29937E-6,120.20032E-6,123.15886E-6,126.17572E-6,129.25158E-6
572E-3,13.767072E-6,14.199940E-6,14.645750E-6,15.104850E-6,15.577596E-6,16.064353E-6,16.565490E-6,17.081387E-6,17.612430E-6,18.159012E-6,18.721537E-6,19.300412E-6,19.896055E-6,20.508890E-6,21.139351E-6,21.787877E-6,22.454917E-6,23.140926E-6,23.846368E-6,24.571714E-6,25.317444E-6,26.084044E-6,26.872009E-6,27.681841E-6,28.514049E-6,29.369150E-6,30.247670E-6,31.150140E-6,32.077100E-6,33.029096E-6,34.006681E-6,35.010416E-6,36.040870E-6,37.098616E-6,38.184236E-6,39.298317E-6,40.441454E-6,41.614247E-6,42.817303E-6,44.051236E-6,45.316663E-6,46.614210E-6,47.944507E-6,49.308188E-6,50.705896E-6,52.138276E-6,53.605979E-6,55.109661E-6,56.649982E-6,58.227606E-6,59.843204E-6,61.497447E-6,63.191013E-6,64.924581E-6,66.698837E-6,68.514466E-6,70.372160E-6,72.272612E-6,74.216516E-6,76.204572E-6,78.237481E-6,80.315944E-6,82.440668E-6,84.612357E-6,86.831720E-6,89.099466E-6,91.416306E-6,93.782950E-6,96.200112E-6,98.668503E-6,101.18884E-6,103.76183E-6,106.38819E-6,109.06863E-6,111.80387E-6,114.59461E-6,117.44158E-6,120.34547E-6,123.30701E-6,126.32689E-6,129.40583E-6
574E-3,13.787350E-6,14.220830E-6,14.667267E-6,15.127012E-6,15.600421E-6,16.087858E-6,16.589694E-6,17.106309E-6,17.638088E-6,18.185428E-6,18.748728E-6,19.328400E-6,19.924860E-6,20.538535E-6,21.169856E-6,21.819264E-6,22.487209E-6,23.174145E-6,23.880538E-6,24.606859E-6,25.353588E-6,26.121212E-6,26.910225E-6,27.721130E-6,28.554438E-6,29.410666E-6,30.290338E-6,31.193988E-6,32.122154E-6,33.075385E-6,34.054234E-6,35.059261E-6,36.091036E-6,37.150133E-6,38.237133E-6,39.352625E-6,40.497204E-6,41.671470E-6,42.876031E-6,44.111500E-6,45.378496E-6,46.677644E-6,48.009574E-6,49.374923E-6,50.774332E-6,52.208447E-6,53.677919E-6,55.183405E-6,56.725565E-6,58.305063E-6,59.922571E-6,61.578759E-6,63.274307E-6,65.009893E-6,66.786204E-6,68.603925E-6,70.463747E-6,72.366365E-6,74.312473E-6,76.302771E-6,78.337960E-6,80.418741E-6,82.545821E-6,84.719905E-6,86.941703E-6,89.211922E-6,91.531274E-6,93.900470E-6,96.320223E-6,98.791244E-6,101.31425E-6,103.88995E-6,106.51906E-6,109.20229E-6,111.94036E-6,114.73397E-6,117.58385E-6,120.49069E-6,123.45522E-6,126.47813E-6,129.56015E-6
576E-3,13.807647E-6,14.241738E-6,14.688804E-6,15.149195E-6,15.623267E-6,16.111384E-6,16.613920E-6,17.131253E-6,17.663770E-6,18.211866E-6,18.775944E-6,19.356413E-6,19.953692E-6,20.568205E-6,21.200387E-6,21.850679E-6,22.519529E-6,23.207394E-6,23.914738E-6,24.642035E-6,25.389763E-6,26.158411E-6,26.948473E-6,27.760453E-6,28.594861E-6,29.452215E-6,30.333041E-6,31.237871E-6,32.167245E-6,33.121712E-6,34.101824E-6,35.108145E-6,36.141241E-6,37.201690E-6,38.290072E-6,39.406976E-6,40.552997E-6,41.728737E-6,42.934803E-6,44.171809E-6,45.440374E-6,46.741124E-6,48.074689E-6,49.441706E-6,50.842816E-6,52.278667E-6,53.749909E-6,55.257200E-6,56.801199E-6,58.382573E-6,60.001991E-6,61.660126E-6,63.357656E-6,65.095261E-6,66.873627E-6,68.693440E-6,70.555393E-6,72.460177E-6,74.408490E-6,76.401031E-6,78.438499E-6,80.521600E-6,82.651037E-6,84.827517E-6,87.051749E-6,89.324442E-6,91.646307E-6,94.018055E-6,96.440399E-6,98.914052E-6,101.43973E-6,104.01814E-6,106.65000E-6,109.33602E-6,112.07692E-6,114.87340E-6,117.72619E-6,120.63599E-6,123.60350E-6,126.62945E-6,129.71453E-6
578E-3,13.827964E-6,14.262666E-6,14.710361E-6,15.171398E-6,15.646133E-6,16.134933E-6,16.638168E-6,17.156220E-6,17.689475E-6,18.238329E-6,18.803184E-6,19.384451E-6,19.982548E-6,20.597902E-6,21.230945E-6,21.882121E-6,22.551877E-6,23.240671E-6,23.948968E-6,24.677240E-6,25.425968E-6,26.195641E-6,26.986753E-6,27.799808E-6,28.635317E-6,29.493799E-6,30.375778E-6,31.281789E-6,32.212373E-6,33.168075E-6,34.149453E-6,35.157067E-6,36.191487E-6,37.253287E-6,38.343051E-6,39.461368E-6,40.608833E-6,41.786047E-6,42.993619E-6,44.232163E-6,45.502298E-6,46.804650E-6,48.139851E-6,49.508537E-6,50.911350E-6,52.348937E-6,53.821951E-6,55.331047E-6,56.876886E-6,58.460136E-6,60.081465E-6,61.741547E-6,63.441060E-6,65.180685E-6,66.961107E-6,68.783014E-6,70.647096E-6,72.554048E-6,74.504567E-6,76.499350E-6,78.539100E-6,80.624520E-6,82.756315E-6,84.935192E-6,87.161859E-6,89.437026E-6,91.761405E-6,94.135706E-6,96.560642E-6,99.036926E-6,101.56527E-6,104.14639E-6,106.78101E-6,109.46982E-6,112.21355E-6,115.01290E-6,117.86860E-6,120.78135E-6,123.75186E-6,126.78084E-6,129.86899E-6
580E-3,13.848299E-6,14.283614E-6,14.731938E-6,15.193621E-6,15.669021E-6,16.158502E-6,16.662438E-6,17.181209E-6,17.715203E-6,18.264815E-6,18.830448E-6,19.412514E-6,20.011431E-6,20.627625E-6,21.261530E-6,21.913590E-6,22.584253E-6,23.273976E-6,23.983226E-6,24.712476E-6,25.462205E-6,26.232903E-6,27.025065E-6,27.839196E-6,28.675807E-6,29.535417E-6,30.418551E-6,31.325744E-6,32.257536E-6,33.214477E-6,34.197120E-6,35.206028E-6,36.241771E-6,37.304925E-6,38.396072E-6,39.515802E-6,40.664711E-6,41.843401E-6,43.052479E-6,44.292562E-6,45.564268E-6,46.868224E-6,48.205061E-6,49.575417E-6,50.979933E-6,52.419258E-6,53.894043E-6,55.404945E-6,56.952626E-6,58.537752E-6,60.160993E-6,61.823023E-6,63.524520E-6,65.266165E-6,67.048644E-6,68.872645E-6,70.738858E-6,72.647979E-6,74.600703E-6,76.597731E-6,78.639763E-6,80.727503E-6,82.861656E-6,85.042930E-6,87.272034E-6,89.549676E-6,91.876568E-6,94.253422E-6,96.680951E-6,99.159868E-6,101.69089E-6,104.27472E-6,106.91208E-6,109.60369E-6,112.35025E-6,115.15248E-6,118.01108E-6,120.92678E-6,123.90028E-6,126.93229E-6,130.02352E-6
582E-3,13.868653E-6,14.304581E-6,14.753535E-6,15.215865E-6,15.691929E-6,16.182093E-6,16.686731E-6,17.206222E-6,17.740954E-6,18.291325E-6,18.857737E-6,19.440602E-6,20.040339E-6,20.657374E-6,21.292142E-6,21.945087E-6,22.616657E-6,23.307311E-6,24.017515E-6,24.747741E-6,25.498472E-6,26.270196E-6,27.063410E-6,27.878618E-6,28.716331E-6,29.577069E-6,30.461359E-6,31.369734E-6,32.302737E-6,33.260915E-6,34.244825E-6,35.255028E-6,36.292096E-6,37.356603E-6,38.449134E-6,39.570279E-6,40.720632E-6,41.900798E-6,43.111384E-6,44.353006E-6,45.626284E-6,46.931844E-6,48.270318E-6,49.642345E-6,51.048565E-6,52.489628E-6,53.966186E-6,55.478895E-6,57.028418E-6,58.615421E-6,60.240575E-6,61.904554E-6,63.608035E-6,65.351702E-6,67.136239E-6,68.962334E-6,70.830679E-6,72.741969E-6,74.696900E-6,76.696173E-6,78.740487E-6,80.830548E-6,82.967061E-6,85.150733E-6,87.382272E-6,89.662390E-6,91.991797E-6,94.371205E-6,96.801328E-6,99.282877E-6,101.81657E-6,104.40311E-6,107.04323E-6,109.73762E-6,112.48702E-6,115.29212E-6,118.15364E-6,121.07229E-6,124.04878E-6,127.08383E-6,130.17813E-6
584E-3,13.889026E-6,14.325568E-6,14.775152E-6,15.238129E-6,15.714859E-6,16.205706E-6,16.711045E-6,17.231257E-6,17.766729E-6,18.317859E-6,18.885050E-6,19.468715E-6,20.069272E-6,20.687149E-6,21.322781E-6,21.976611E-6,22.649090E-6,23.340675E-6,24.051833E-6,24.783037E-6,25.534770E-6,26.307521E-6,27.101787E-6,27.918072E-6,28.756889E-6,29.618756E-6,30.504202E-6,31.413761E-6,32.347974E-6,33.307391E-6,34.292568E-6,35.304068E-6,36.342460E-6,37.408322E-6,38.502238E-6,39.624797E-6,40.776597E-6,41.958239E-6,43.170334E-6,44.413496E-6,45.688346E-6,46.995511E-6,48.335624E-6,49.709322E-6,51.117247E-6,52.560049E-6,54.038380E-6,55.552897E-6,57.104263E-6,58.693144E-6,60.320212E-6,61.986140E-6,63.691607E-6,65.437295E-6,67.223891E-6,69.052081E-6,70.922559E-6,72.836019E-6,74.793158E-6,76.794675E-6,78.841273E-6,80.933656E-6,83.072528E-6,85.258599E-6,87.492576E-6,89.775170E-6,92.107092E-6,94.489055E-6,96.921771E-6,99.405954E-6,101.94232E-6,104.53158E-6,107.17444E-6,109.87163E-6,112.62386E-6,115.43183E-6,118.29626E-6,121.21787E-6,124.19735E-6,127.23543E-6,130.33280E-6
