Vds ,id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A)
90.0E-3,560.64852E-9,579.64867E-9,599.27666E-9,619.55160E-9,640.49305E-9,662.12102E-9,684.45598E-9,707.51888E-9,731.33110E-9,755.91450E-9,781.29140E-9,807.48458E-9,834.51728E-9,862.41320E-9,891.19648E-9,920.89175E-9,951.52406E-9,983.11892E-9,1.0157023E-6,1.0493006E-6,1.0839406E-6,1.1196495E-6,1.1564552E-6,1.1943856E-6,1.2334693E-6,1.2737351E-6,1.3152124E-6,1.3579309E-6,1.4019206E-6,1.4472119E-6,1.4938357E-6,1.5418230E-6,1.5912053E-6,1.6420145E-6,1.6942826E-6,1.7480421E-6,1.8033256E-6,1.8601661E-6,1.9185970E-6,1.9786517E-6,2.0403639E-6,2.1037678E-6,2.1688974E-6,2.2357872E-6,2.3044718E-6,2.3749860E-6,2.4473648E-6,2.5216432E-6,2.5978566E-6,2.6760403E-6,2.7562298E-6
92.0E-3,562.26748E-9,581.32351E-9,601.00935E-9,621.34416E-9,642.34758E-9,664.03970E-9,686.44107E-9,709.57271E-9,733.45609E-9,758.11316E-9,783.56633E-9,809.83846E-9,836.95289E-9,864.93341E-9,893.80429E-9,923.59025E-9,954.31644E-9,986.00851E-9,1.0186925E-6,1.0523950E-6,1.0871428E-6,1.1229635E-6,1.1598847E-6,1.1979348E-6,1.2371424E-6,1.2775365E-6,1.3191466E-6,1.3620025E-6,1.4061345E-6,1.4515732E-6,1.4983494E-6,1.5464946E-6,1.5960403E-6,1.6470186E-6,1.6994618E-6,1.7534025E-6,1.8088736E-6,1.8659083E-6,1.9245400E-6,1.9848026E-6,2.0467301E-6,2.1103566E-6,2.1757166E-6,2.2428448E-6,2.3117762E-6,2.3825456E-6,2.4551885E-6,2.5297401E-6,2.6062361E-6,2.6847122E-6,2.7652041E-6
94.0E-3,563.78291E-9,582.89122E-9,602.63117E-9,623.02199E-9,644.08338E-9,665.83551E-9,688.29900E-9,711.49493E-9,735.44487E-9,760.17084E-9,785.69533E-9,812.04129E-9,839.23215E-9,867.29179E-9,896.24458E-9,926.11532E-9,956.92930E-9,988.71223E-9,1.0214903E-6,1.0552901E-6,1.0901388E-6,1.1260638E-6,1.1630931E-6,1.2012551E-6,1.2405784E-6,1.2810924E-6,1.3228266E-6,1.3658110E-6,1.4100759E-6,1.4556522E-6,1.5025709E-6,1.5508636E-6,1.6005620E-6,1.6516983E-6,1.7043051E-6,1.7584150E-6,1.8140613E-6,1.8712773E-6,1.9300967E-6,1.9905535E-6,2.0526819E-6,2.1165163E-6,2.1820916E-6,2.2494425E-6,2.3186042E-6,2.3896120E-6,2.4625015E-6,2.5373082E-6,2.6140682E-6,2.6928173E-6,2.7735916E-6
96.0E-3,565.20319E-9,584.36047E-9,604.15110E-9,624.59437E-9,645.71006E-9,667.51838E-9,690.04003E-9,713.29617E-9,737.30843E-9,762.09891E-9,787.69016E-9,814.10523E-9,841.36764E-9,869.50134E-9,898.53079E-9,928.48088E-9,959.37700E-9,991.24497E-9,1.0241111E-6,1.0580020E-6,1.0929450E-6,1.1289677E-6,1.1660980E-6,1.2043646E-6,1.2437963E-6,1.2844223E-6,1.3262726E-6,1.3693771E-6,1.4137664E-6,1.4594714E-6,1.5065233E-6,1.5549538E-6,1.6047950E-6,1.6560790E-6,1.7088386E-6,1.7631067E-6,1.8189167E-6,1.8763022E-6,1.9352970E-6,1.9959352E-6,2.0582514E-6,2.1222802E-6,2.1880565E-6,2.2556154E-6,2.3249924E-6,2.3962229E-6,2.4693427E-6,2.5443879E-6,2.6213943E-6,2.7003985E-6,2.7814366E-6
98.0E-3,566.53626E-9,585.73947E-9,605.57763E-9,626.07009E-9,647.23669E-9,669.09770E-9,691.67389E-9,714.98647E-9,739.05715E-9,763.90809E-9,789.56193E-9,816.04179E-9,843.37124E-9,871.57434E-9,900.67562E-9,930.70008E-9,961.67316E-9,993.62078E-9,1.0265693E-6,1.0605456E-6,1.0955770E-6,1.1316911E-6,1.1689161E-6,1.2072806E-6,1.2468137E-6,1.2875447E-6,1.3295036E-6,1.3727205E-6,1.4172262E-6,1.4630516E-6,1.5102282E-6,1.5587878E-6,1.6087624E-6,1.6601846E-6,1.7130873E-6,1.7675034E-6,1.8234666E-6,1.8810105E-6,1.9401693E-6,2.0009773E-6,2.0634690E-6,2.1276795E-6,2.1936438E-6,2.2613972E-6,2.3309753E-6,2.4024140E-6,2.4757492E-6,2.5510171E-6,2.6282540E-6,2.7074965E-6,2.7887811E-6
100E-3,567.78964E-9,587.03598E-9,606.91878E-9,627.45745E-9,648.67186E-9,670.58236E-9,693.20975E-9,716.57534E-9,740.70087E-9,765.60857E-9,791.32116E-9,817.86182E-9,845.25420E-9,873.52244E-9,902.69113E-9,932.78535E-9,963.83063E-9,995.85299E-9,1.0288789E-6,1.0629352E-6,1.0980494E-6,1.1342493E-6,1.1715630E-6,1.2100194E-6,1.2496475E-6,1.2904770E-6,1.3325376E-6,1.3758600E-6,1.4204747E-6,1.4664130E-6,1.5137063E-6,1.5623868E-6,1.6124865E-6,1.6640381E-6,1.7170746E-6,1.7716294E-6,1.8277359E-6,1.8854282E-6,1.9447405E-6,2.0057073E-6,2.0683634E-6,2.1327439E-6,2.1988841E-6,2.2668194E-6,2.3365858E-6,2.4082193E-6,2.4817559E-6,2.5572321E-6,2.6346846E-6,2.7141499E-6,2.7956651E-6
102E-3,568.97042E-9,588.25736E-9,608.18218E-9,628.76432E-9,650.02371E-9,671.98076E-9,694.65633E-9,718.07176E-9,742.24888E-9,767.20997E-9,792.97781E-9,819.57563E-9,847.02718E-9,875.35664E-9,904.58869E-9,934.74848E-9,965.86162E-9,997.95420E-9,1.0310528E-6,1.0651843E-6,1.1003763E-6,1.1366567E-6,1.1740538E-6,1.2125964E-6,1.2523138E-6,1.2932356E-6,1.3353918E-6,1.3788130E-6,1.4235300E-6,1.4695742E-6,1.5169771E-6,1.5657709E-6,1.6159879E-6,1.6676609E-6,1.7208230E-6,1.7755076E-6,1.8317486E-6,1.8895799E-6,1.9490361E-6,2.0101517E-6,2.0729618E-6,2.1375015E-6,2.2038065E-6,2.2719123E-6,2.3418549E-6,2.4136707E-6,2.4873959E-6,2.5630672E-6,2.6407213E-6,2.7203953E-6,2.8021262E-6
104E-3,570.08533E-9,589.41057E-9,609.37500E-9,629.99813E-9,651.29994E-9,673.30087E-9,696.02185E-9,719.48427E-9,743.71000E-9,768.72140E-9,794.54128E-9,821.19297E-9,848.70025E-9,877.08737E-9,906.37909E-9,936.60062E-9,967.77765E-9,999.93633E-9,1.0331033E-6,1.0673056E-6,1.1025709E-6,1.1389270E-6,1.1764025E-6,1.2150262E-6,1.2548275E-6,1.2958361E-6,1.3380822E-6,1.3815964E-6,1.4264096E-6,1.4725532E-6,1.5200591E-6,1.5689593E-6,1.6192865E-6,1.6710735E-6,1.7243535E-6,1.7791601E-6,1.8355272E-6,1.8934890E-6,1.9530802E-6,2.0143355E-6,2.0772900E-6,2.1419791E-6,2.2084385E-6,2.2767041E-6,2.3468120E-6,2.4187987E-6,2.4927006E-6,2.5685547E-6,2.6463979E-6,2.7262673E-6,2.8082003E-6
106E-3,571.14075E-9,590.50218E-9,610.50405E-9,631.16592E-9,652.50781E-9,674.55022E-9,697.31410E-9,720.82090E-9,745.09256E-9,770.15146E-9,796.02051E-9,822.72305E-9,850.28294E-9,878.72450E-9,908.07253E-9,938.35232E-9,969.58963E-9,1.0018107E-6,1.0350421E-6,1.0693112E-6,1.1046455E-6,1.1410731E-6,1.1786225E-6,1.2173226E-6,1.2572030E-6,1.2982934E-6,1.3406241E-6,1.3842258E-6,1.4291296E-6,1.4753669E-6,1.5229697E-6,1.5719701E-6,1.6224010E-6,1.6742951E-6,1.7276860E-6,1.7826073E-6,1.8390931E-6,1.8971776E-6,1.9568956E-6,2.0182821E-6,2.0813723E-6,2.1462017E-6,2.2128062E-6,2.2812219E-6,2.3514850E-6,2.4236320E-6,2.4976999E-6,2.5737255E-6,2.6517459E-6,2.7317987E-6,2.8139212E-6
108E-3,572.14266E-9,591.53840E-9,611.57576E-9,632.27435E-9,653.65422E-9,675.73591E-9,698.54043E-9,722.08927E-9,746.40442E-9,771.50831E-9,797.42389E-9,824.17457E-9,851.78425E-9,880.27732E-9,909.67864E-9,940.01355E-9,971.30786E-9,1.0035879E-6,1.0368803E-6,1.0712125E-6,1.1066121E-6,1.1431071E-6,1.1807263E-6,1.2194987E-6,1.2594538E-6,1.3006214E-6,1.3430320E-6,1.3867164E-6,1.4317056E-6,1.4780313E-6,1.5257254E-6,1.5748204E-6,1.6253489E-6,1.6773442E-6,1.7308396E-6,1.7858689E-6,1.8424664E-6,1.9006665E-6,1.9605040E-6,2.0220140E-6,2.0852319E-6,2.1501934E-6,2.2169344E-6,2.2854911E-6,2.3559001E-6,2.4281980E-6,2.5024218E-6,2.5786085E-6,2.6567956E-6,2.7370206E-6,2.8193212E-6
110E-3,573.09673E-9,592.52508E-9,612.59618E-9,633.32966E-9,654.74562E-9,676.86463E-9,699.70776E-9,723.29654E-9,747.65298E-9,772.79960E-9,798.75935E-9,825.55573E-9,853.21268E-9,881.75462E-9,911.20649E-9,941.59368E-9,972.94206E-9,1.0052780E-6,1.0386283E-6,1.0730203E-6,1.1084816E-6,1.1450407E-6,1.1827260E-6,1.2215668E-6,1.2615926E-6,1.3028333E-6,1.3453195E-6,1.3890820E-6,1.4341521E-6,1.4805613E-6,1.5283419E-6,1.5775262E-6,1.6281471E-6,1.6802378E-6,1.7338319E-6,1.7889633E-6,1.8456663E-6,1.9039754E-6,1.9639257E-6,2.0255522E-6,2.0888905E-6,2.1539765E-6,2.2208462E-6,2.2895360E-6,2.3600824E-6,2.4325224E-6,2.5068930E-6,2.5832315E-6,2.6615754E-6,2.7419624E-6,2.8244305E-6
112E-3,574.00827E-9,593.46772E-9,613.57099E-9,634.33773E-9,655.78809E-9,677.94268E-9,700.82260E-9,724.44943E-9,748.84522E-9,774.03252E-9,800.03435E-9,826.87424E-9,854.57617E-9,883.16464E-9,912.66461E-9,943.10154E-9,974.50135E-9,1.0068905E-6,1.0402957E-6,1.0747445E-6,1.1102647E-6,1.1468845E-6,1.1846327E-6,1.2235384E-6,1.2636313E-6,1.3049415E-6,1.3474994E-6,1.3913361E-6,1.4364828E-6,1.4829713E-6,1.5308337E-6,1.5801027E-6,1.6308111E-6,1.6829923E-6,1.7366799E-6,1.7919079E-6,1.8487107E-6,1.9071230E-6,1.9671799E-6,2.0289166E-6,2.0923688E-6,2.1575724E-6,2.2245637E-6,2.2933791E-6,2.3640553E-6,2.4366294E-6,2.5111386E-6,2.5876202E-6,2.6661120E-6,2.7466519E-6,2.8292778E-6
114E-3,574.88223E-9,594.37145E-9,614.50549E-9,635.30406E-9,656.78732E-9,678.97594E-9,701.89104E-9,725.55424E-9,749.98764E-9,775.21382E-9,801.25586E-9,828.13730E-9,855.88221E-9,884.51510E-9,914.06099E-9,944.54540E-9,975.99428E-9,1.0084341E-6,1.0418918E-6,1.0763949E-6,1.1119710E-6,1.1486487E-6,1.1864568E-6,1.2254243E-6,1.2655812E-6,1.3069575E-6,1.3495837E-6,1.3934909E-6,1.4387106E-6,1.4852744E-6,1.5332148E-6,1.5825642E-6,1.6333558E-6,1.6856229E-6,1.7393992E-6,1.7947189E-6,1.8516165E-6,1.9101267E-6,1.9702847E-6,2.0321258E-6,2.0956859E-6,2.1610011E-6,2.2281075E-6,2.2970418E-6,2.3678409E-6,2.4405419E-6,2.5151821E-6,2.5917992E-6,2.6704308E-6,2.7511150E-6,2.8338901E-6
116E-3,575.72326E-9,595.24106E-9,615.40465E-9,636.23376E-9,657.74861E-9,679.96988E-9,702.91874E-9,726.61684E-9,751.08631E-9,776.34978E-9,802.43036E-9,829.35165E-9,857.13773E-9,885.81319E-9,915.40308E-9,945.93294E-9,977.42882E-9,1.0099172E-6,1.0434251E-6,1.0779800E-6,1.1136098E-6,1.1503429E-6,1.1882081E-6,1.2272348E-6,1.2674528E-6,1.3088921E-6,1.3515836E-6,1.3955582E-6,1.4408474E-6,1.4874832E-6,1.5354978E-6,1.5849240E-6,1.6357948E-6,1.6881437E-6,1.7420046E-6,1.7974116E-6,1.8543994E-6,1.9130027E-6,1.9732569E-6,2.0351974E-6,2.0988601E-6,2.1642811E-6,2.2314969E-6,2.3005442E-6,2.3714599E-6,2.4442813E-6,2.5190458E-6,2.5957912E-6,2.6745553E-6,2.7553764E-6,2.8382926E-6
118E-3,576.53562E-9,596.08097E-9,616.27304E-9,637.13160E-9,658.67687E-9,680.92959E-9,703.91096E-9,727.64265E-9,752.14685E-9,777.44621E-9,803.56388E-9,830.52350E-9,858.34919E-9,887.06558E-9,916.69776E-9,947.27134E-9,978.81237E-9,1.0113474E-6,1.0449035E-6,1.0795082E-6,1.1151894E-6,1.1519757E-6,1.1898958E-6,1.2289792E-6,1.2692557E-6,1.3107556E-6,1.3535095E-6,1.3975487E-6,1.4429045E-6,1.4896091E-6,1.5376948E-6,1.5871944E-6,1.6381410E-6,1.6905681E-6,1.7445098E-6,1.8000003E-6,1.8570741E-6,1.9157663E-6,1.9761123E-6,2.0381475E-6,2.1019080E-6,2.1674300E-6,2.2347500E-6,2.3039048E-6,2.3749315E-6,2.4478675E-6,2.5227502E-6,2.5996176E-6,2.6785077E-6,2.7594587E-6,2.8425091E-6
120E-3,577.32327E-9,596.89527E-9,617.11489E-9,638.00192E-9,659.57662E-9,681.85975E-9,704.87254E-9,728.63671E-9,753.17446E-9,778.50849E-9,804.66198E-9,831.65861E-9,859.52254E-9,888.27844E-9,917.95143E-9,948.56716E-9,980.15174E-9,1.0127318E-6,1.0463344E-6,1.0809870E-6,1.1167178E-6,1.1535552E-6,1.1915282E-6,1.2306662E-6,1.2709991E-6,1.3125571E-6,1.3553711E-6,1.3994723E-6,1.4448922E-6,1.4916629E-6,1.5398168E-6,1.5893868E-6,1.6404061E-6,1.6929084E-6,1.7469275E-6,1.8024979E-6,1.8596542E-6,1.9184316E-6,1.9788654E-6,2.0409913E-6,2.1048453E-6,2.1704638E-6,2.2378834E-6,2.3071410E-6,2.3782737E-6,2.4513190E-6,2.5263146E-6,2.6032984E-6,2.6823085E-6,2.7633834E-6,2.8465616E-6
122E-3,578.08981E-9,597.68770E-9,617.93407E-9,638.84873E-9,660.45200E-9,682.76463E-9,705.80791E-9,729.60358E-9,754.17387E-9,779.54152E-9,805.72974E-9,832.76224E-9,860.66323E-9,889.45739E-9,919.16991E-9,949.82646E-9,981.45320E-9,1.0140768E-6,1.0477243E-6,1.0824234E-6,1.1182021E-6,1.1550890E-6,1.1931130E-6,1.2323037E-6,1.2726910E-6,1.3143053E-6,1.3571773E-6,1.4013383E-6,1.4468199E-6,1.4936544E-6,1.5418741E-6,1.5915119E-6,1.6426012E-6,1.6951757E-6,1.7492694E-6,1.8049166E-6,1.8621523E-6,1.9210115E-6,1.9815297E-6,2.0437426E-6,2.1076864E-6,2.1733975E-6,2.2409126E-6,2.3102687E-6,2.3815030E-6,2.4546530E-6,2.5297566E-6,2.6068518E-6,2.6859768E-6,2.7671700E-6,2.8504703E-6
124E-3,578.83852E-9,598.46164E-9,618.73408E-9,639.67567E-9,661.30676E-9,683.64814E-9,706.72111E-9,730.54744E-9,755.14941E-9,780.54978E-9,806.77179E-9,833.83919E-9,861.77621E-9,890.60758E-9,920.35853E-9,951.05475E-9,982.72244E-9,1.0153883E-6,1.0490795E-6,1.0838236E-6,1.1196488E-6,1.1565837E-6,1.1946573E-6,1.2338991E-6,1.2743392E-6,1.3160078E-6,1.3589360E-6,1.4031549E-6,1.4486964E-6,1.4955925E-6,1.5438758E-6,1.5935792E-6,1.6447362E-6,1.6973805E-6,1.7515461E-6,1.8072676E-6,1.8645798E-6,1.9235179E-6,1.9841175E-6,2.0464143E-6,2.1104446E-6,2.1762448E-6,2.2438518E-6,2.3133026E-6,2.3846346E-6,2.4578853E-6,2.5330926E-6,2.6102947E-6,2.6895299E-6,2.7708367E-6,2.8542539E-6
126E-3,579.57236E-9,599.22015E-9,619.51808E-9,640.48601E-9,662.14430E-9,684.51377E-9,707.61575E-9,731.47206E-9,756.10497E-9,781.53729E-9,807.79230E-9,834.89376E-9,862.86596E-9,891.73364E-9,921.52207E-9,952.25698E-9,983.96461E-9,1.0166717E-6,1.0504054E-6,1.0851934E-6,1.1210639E-6,1.1580455E-6,1.1961673E-6,1.2354589E-6,1.2759503E-6,1.3176719E-6,1.3606546E-6,1.4049299E-6,1.4505294E-6,1.4974854E-6,1.5458304E-6,1.5955975E-6,1.6468201E-6,1.6995321E-6,1.7537674E-6,1.8095608E-6,1.8669471E-6,1.9259616E-6,1.9866399E-6,2.0490178E-6,2.1131317E-6,2.1790181E-6,2.2467139E-6,2.3162561E-6,2.3876823E-6,2.4610301E-6,2.5363374E-6,2.6136425E-6,2.6929838E-6,2.7743999E-6,2.8579297E-6
128E-3,580.29396E-9,599.96597E-9,620.28891E-9,641.28268E-9,662.96765E-9,685.36467E-9,708.49511E-9,732.38079E-9,757.04404E-9,782.50767E-9,808.79501E-9,835.92985E-9,863.93649E-9,892.83973E-9,922.66485E-9,953.43762E-9,985.18433E-9,1.0179317E-6,1.0517070E-6,1.0865379E-6,1.1224527E-6,1.1594800E-6,1.1976489E-6,1.2369891E-6,1.2775305E-6,1.3193037E-6,1.3623398E-6,1.4066699E-6,1.4523260E-6,1.4993403E-6,1.5477455E-6,1.5975746E-6,1.6488611E-6,1.7016389E-6,1.7559421E-6,1.8118054E-6,1.8692637E-6,1.9283524E-6,1.9891071E-6,2.0515638E-6,2.1157588E-6,2.1817287E-6,2.2495105E-6,2.3191413E-6,2.3906587E-6,2.4641004E-6,2.5395045E-6,2.6169091E-6,2.6963530E-6,2.7778746E-6,2.8615132E-6
130E-3,581.00566E-9,600.70152E-9,621.04908E-9,642.06828E-9,663.77950E-9,686.20363E-9,709.36206E-9,733.27663E-9,757.96971E-9,783.46413E-9,809.78325E-9,836.95088E-9,864.99137E-9,893.92953E-9,923.79069E-9,954.60064E-9,986.38570E-9,1.0191726E-6,1.0529888E-6,1.0878618E-6,1.1238200E-6,1.1608920E-6,1.1991071E-6,1.2384948E-6,1.2790853E-6,1.3209091E-6,1.3639973E-6,1.4083811E-6,1.4540926E-6,1.5011640E-6,1.5496279E-6,1.5995176E-6,1.6508665E-6,1.7037085E-6,1.7580780E-6,1.8140095E-6,1.8715380E-6,1.9306990E-6,1.9915282E-6,2.0540615E-6,2.1183354E-6,2.1843866E-6,2.2522521E-6,2.3219690E-6,2.3935750E-6,2.4671080E-6,2.5426059E-6,2.6201072E-6,2.6996505E-6,2.7812745E-6,2.8650183E-6
132E-3,581.70953E-9,601.42893E-9,621.80080E-9,642.84509E-9,664.58222E-9,687.03310E-9,710.21914E-9,734.16221E-9,758.88471E-9,784.40949E-9,810.75993E-9,837.95989E-9,866.03373E-9,895.00630E-9,924.90296E-9,955.74953E-9,987.57235E-9,1.0203982E-6,1.0542545E-6,1.0891690E-6,1.1251698E-6,1.1622859E-6,1.2005463E-6,1.2399808E-6,1.2806195E-6,1.3224930E-6,1.3656323E-6,1.4100689E-6,1.4558347E-6,1.5029621E-6,1.5514837E-6,1.6014327E-6,1.6528428E-6,1.7057477E-6,1.7601820E-6,1.8161802E-6,1.8737775E-6,1.9330092E-6,1.9939111E-6,2.0565194E-6,2.1208704E-6,2.1870010E-6,2.2549480E-6,2.3247490E-6,2.3964414E-6,2.4700633E-6,2.5456527E-6,2.6232480E-6,2.7028880E-6,2.7846115E-6,2.8684577E-6
134E-3,582.40735E-9,602.15005E-9,622.54597E-9,643.61510E-9,665.37787E-9,687.85522E-9,711.06857E-9,735.03983E-9,759.79141E-9,785.34621E-9,811.72762E-9,838.95953E-9,867.06633E-9,896.07289E-9,926.00461E-9,956.88734E-9,988.74745E-9,1.0216118E-6,1.0555077E-6,1.0904630E-6,1.1265060E-6,1.1636654E-6,1.2019706E-6,1.2414512E-6,1.2821374E-6,1.3240598E-6,1.3672495E-6,1.4117380E-6,1.4575573E-6,1.5047397E-6,1.5533180E-6,1.6033254E-6,1.6547955E-6,1.7077624E-6,1.7622603E-6,1.8183240E-6,1.8759887E-6,1.9352898E-6,1.9962631E-6,2.0589448E-6,2.1233714E-6,2.1895796E-6,2.2576066E-6,2.3274898E-6,2.3992667E-6,2.4729755E-6,2.5486542E-6,2.6263415E-6,2.7060759E-6,2.7878965E-6,2.8718425E-6
136E-3,583.10066E-9,602.86648E-9,623.28627E-9,644.38003E-9,666.16823E-9,688.67182E-9,711.91225E-9,735.91146E-9,760.69187E-9,786.27642E-9,812.68851E-9,839.95208E-9,868.09152E-9,897.13176E-9,927.09819E-9,958.01672E-9,989.91373E-9,1.0228161E-6,1.0567512E-6,1.0917470E-6,1.1278316E-6,1.1650340E-6,1.2033834E-6,1.2429095E-6,1.2836426E-6,1.3256133E-6,1.3688528E-6,1.4133926E-6,1.4592646E-6,1.5065013E-6,1.5551355E-6,1.6052005E-6,1.6567298E-6,1.7097576E-6,1.7643182E-6,1.8204465E-6,1.8781775E-6,1.9375469E-6,1.9985904E-6,2.0613443E-6,2.1258451E-6,2.1921297E-6,2.2602351E-6,2.3301989E-6,2.4020588E-6,2.4758528E-6,2.5516191E-6,2.6293964E-6,2.7092233E-6,2.7911390E-6,2.8751826E-6
138E-3,583.79079E-9,603.57960E-9,624.02311E-9,645.14136E-9,666.95482E-9,689.48449E-9,712.75183E-9,736.77880E-9,761.58785E-9,787.20194E-9,813.64451E-9,840.93950E-9,869.11135E-9,898.18500E-9,928.18589E-9,959.13993E-9,991.07356E-9,1.0240137E-6,1.0579877E-6,1.0930235E-6,1.1291494E-6,1.1663943E-6,1.2047875E-6,1.2443587E-6,1.2851383E-6,1.3271569E-6,1.3704456E-6,1.4150361E-6,1.4609603E-6,1.5082507E-6,1.5569402E-6,1.6070621E-6,1.6586499E-6,1.7117379E-6,1.7663604E-6,1.8225524E-6,1.8803489E-6,1.9397856E-6,2.0008983E-6,2.0637234E-6,2.1282974E-6,2.1946571E-6,2.2628398E-6,2.3328830E-6,2.4048245E-6,2.4787023E-6,2.5545547E-6,2.6324204E-6,2.7123382E-6,2.7943471E-6,2.8784865E-6
140E-3,584.47886E-9,604.29055E-9,624.75769E-9,645.90031E-9,667.73894E-9,690.29456E-9,713.58868E-9,737.64328E-9,762.48084E-9,788.12432E-9,814.59720E-9,841.92345E-9,870.12754E-9,899.23442E-9,929.26956E-9,960.25892E-9,992.22893E-9,1.0252065E-6,1.0592192E-6,1.0942948E-6,1.1304617E-6,1.1677488E-6,1.2061855E-6,1.2458016E-6,1.2866272E-6,1.3286933E-6,1.3720309E-6,1.4166716E-6,1.4626476E-6,1.5099913E-6,1.5587355E-6,1.6089137E-6,1.6605595E-6,1.7137071E-6,1.7683909E-6,1.8246458E-6,1.8825071E-6,1.9420104E-6,2.0031916E-6,2.0660870E-6,2.1307332E-6,2.1971672E-6,2.2654262E-6,2.3355477E-6,2.4075696E-6,2.4815300E-6,2.5574673E-6,2.6354202E-6,2.7154274E-6,2.7975282E-6,2.8817618E-6
142E-3,585.16579E-9,605.00031E-9,625.49101E-9,646.65794E-9,668.52165E-9,691.10316E-9,714.42397E-9,738.50611E-9,763.37207E-9,789.04485E-9,815.54794E-9,842.90534E-9,871.14153E-9,900.28151E-9,930.35077E-9,961.37528E-9,993.38152E-9,1.0263965E-6,1.0604476E-6,1.0955628E-6,1.1317705E-6,1.1690996E-6,1.2075796E-6,1.2472401E-6,1.2881117E-6,1.3302249E-6,1.3736110E-6,1.4183017E-6,1.4643291E-6,1.5117256E-6,1.5605243E-6,1.6107584E-6,1.6624617E-6,1.7156684E-6,1.7704130E-6,1.8267304E-6,1.8846559E-6,1.9442252E-6,2.0054741E-6,2.0684392E-6,2.1331569E-6,2.1996644E-6,2.2679988E-6,2.3381978E-6,2.4102993E-6,2.4843414E-6,2.5603625E-6,2.6384014E-6,2.7184969E-6,2.8006883E-6,2.8850149E-6
144E-3,585.85235E-9,605.70966E-9,626.22389E-9,647.41510E-9,669.30385E-9,691.91119E-9,715.25866E-9,739.36829E-9,764.26259E-9,789.96460E-9,816.49783E-9,843.88631E-9,872.15453E-9,901.32753E-9,931.43081E-9,962.49038E-9,994.53274E-9,1.0275849E-6,1.0616743E-6,1.0968290E-6,1.1330774E-6,1.1704483E-6,1.2089714E-6,1.2486763E-6,1.2895935E-6,1.3317537E-6,1.3751881E-6,1.4199286E-6,1.4660071E-6,1.5134562E-6,1.5623089E-6,1.6125986E-6,1.6643591E-6,1.7176246E-6,1.7724296E-6,1.8288090E-6,1.8867983E-6,1.9464330E-6,2.0077493E-6,2.0707834E-6,2.1355722E-6,2.2021525E-6,2.2705617E-6,2.3408375E-6,2.4130178E-6,2.4871408E-6,2.5632449E-6,2.6413689E-6,2.7215518E-6,2.8038328E-6,2.8882514E-6
146E-3,586.53917E-9,606.41928E-9,626.95701E-9,648.17248E-9,670.08627E-9,692.71943E-9,716.09353E-9,740.23062E-9,765.15325E-9,790.88446E-9,817.44780E-9,844.86731E-9,873.16752E-9,902.37349E-9,932.51074E-9,963.60531E-9,995.68373E-9,1.0287730E-6,1.0629007E-6,1.0980948E-6,1.1343837E-6,1.1717964E-6,1.2103624E-6,1.2501116E-6,1.2910743E-6,1.3332813E-6,1.3767639E-6,1.4215539E-6,1.4676833E-6,1.5151849E-6,1.5640915E-6,1.6144366E-6,1.6662540E-6,1.7195779E-6,1.7744430E-6,1.8308842E-6,1.8889369E-6,1.9486368E-6,2.0100199E-6,2.0731227E-6,2.1379819E-6,2.2046346E-6,2.2731182E-6,2.3434702E-6,2.4157287E-6,2.4899319E-6,2.5661184E-6,2.6443268E-6,2.7245963E-6,2.8069661E-6,2.8914757E-6
